Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Valence electron count,Van der Waals Atomic Radius (pm),Empirical Atomic Radius (pm),Covalent Atomic Radius (pm),Elemental density (grams per cubic centimeter),PROPERTY: HV
0.0,0.0,0.0,0.0,0.0,0.192,0.192,0.0,0.192,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,6.3340000000000005,187.766,137.99,133.18,8.321632,138.0
0.0,0.0,0.0,0.0,0.0,0.185,0.185,0.0,0.185,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,6.29,189.033,138.38,134.68,8.63136,138.0
0.0,0.0,0.0,0.0,0.0,0.179,0.179,0.0,0.179,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,6.262999999999999,190.58399999999997,139.025,136.32999999999998,8.931984,138.0
0.0,0.068,0.0,0.0,0.0,0.227,0.227,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017,184.845,136.685,130.037,7.862892,138.0
0.0,0.05,0.0,0.0,0.0,0.0,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,187.54,138.25,132.65,7.5752999999999995,138.0
0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,186.89000000000001,137.5,131.75000000000003,7.345299999999999,138.0
0.0,0.0,0.0,0.0,0.0,0.241,0.241,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.241,185.382,137.77,131.10500000000002,8.271035999999999,138.0
0.0,0.0,0.0,0.0,0.0,0.049,0.156,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.814,165.055,133.355,127.953,8.0033742,138.0
0.0,0.33,0.0,0.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,5.76,194.13,134.25,136.38,7.4371,138.0
0.0,0.0,0.0,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,5.279999999999999,186.48000000000002,138.2,139.78,8.61628,138.0
0.0,0.36,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,4.66,194.01000000000002,135.20000000000002,137.86,8.09692,138.0
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,0.0,3.58,185.42000000000002,139.64999999999998,144.79999999999998,9.309840000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,5.1899999999999995,191.73999999999998,140.35,151.63,6.52264,138.0
0.0,0.0,0.0,0.0,0.0,0.39,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.0,0.0,0.0,0.0,6.43,191.42999999999998,138.55,143.21,7.1892000000000005,138.0
0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.39,0.0,0.04,0.0,0.0,0.0,5.53,196.42000000000004,140.45000000000002,154.24,7.788900000000001,138.0
0.0,0.222,0.0,0.0,0.0,0.222,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.884000000000001,175.713,133.755,127.206,7.286706,138.0
0.0,0.208,0.0,0.0,0.0,0.208,0.0,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.702,174.901,133.825,126.996,7.38864,138.0
0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368,173.719,134.22500000000002,126.854,7.59577,138.0
0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173,172.849,134.3,126.629,7.704985000000001,138.0
0.0,0.143,0.0,0.0,0.0,0.143,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8609999999999993,171.457,134.42,126.26899999999999,7.879729,138.0
0.0,0.111,0.0,0.0,0.0,0.0,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439,185.37,137.08499999999998,131.979,7.234092,138.0
0.0,0.13,0.0,0.0,0.0,0.0,0.217,0.0,0.217,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380999999999999,185.151,136.68499999999997,131.608,7.129212,138.0
0.0,0.149,0.0,0.0,0.0,0.0,0.213,0.0,0.213,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.346,185.67499999999998,136.84,131.771,7.055567999999999,138.0
0.0,0.167,0.0,0.0,0.0,0.0,0.208,0.0,0.208,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285,185.272,136.315,131.279,6.947988,138.0
0.0,0.0,0.0,0.0,0.0,0.294,0.059,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.176,184.947,135.29000000000002,127.05799999999999,8.0992204,138.0
0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3.2,183.4,125.75,121.64999999999999,3.3884900000000004,138.0
0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.9000000000000004,181.85000000000002,125.5,121.25,3.4403900000000007,138.0
0.0,0.65,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3.1000000000000005,183.15,125.75,122.0,3.3522900000000004,138.0
0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3.1500000000000004,183.55,125.75,122.0,3.3597900000000003,138.0
0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.9000000000000004,183.00000000000003,126.5,123.8,3.3207900000000006,138.0
0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2379999999999995,185.676,137.85999999999999,131.39,8.295048,138.0
0.0,0.199,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2.1,184.535,141.055,131.919,1.62093,138.0
0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8999999999999997,185.45,145.5,135.45,1.47138,138.0
0.0,0.145,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.369,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796,178.866,144.43,133.353,1.438082,138.0
0.0,0.15,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,178.915,143.9,132.785,1.433564,138.0
0.0,0.15,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7700000000000002,178.63500000000002,144.25,132.95499999999998,1.4156080000000002,138.0
0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,188.00000000000003,138.0,132.0,8.959200000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.192,0.192,0.0,0.192,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.192,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986,187.966,137.8,132.002,8.878232,138.0
0.0,0.0,0.0,0.0,0.0,0.185,0.185,0.0,0.185,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.185,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.992999999999999,188.47799999999998,138.01,132.386,8.82746,138.0
0.0,0.0,0.0,0.0,0.0,0.179,0.179,0.0,0.179,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.179,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0139999999999985,189.33899999999997,138.49,133.013,8.799584,138.0
0.0,0.0,0.0,0.0,0.0,0.172,0.172,0.0,0.172,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.172,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986,188.86599999999999,138.0,132.702,8.712311999999999,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,5.239999999999999,181.946,138.16,133.16000000000003,7.747032000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,5.212,182.45499999999998,138.485,134.245,7.662108,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,5.175999999999999,182.58999999999997,138.52999999999997,135.01,7.568184,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,5.148,182.897,138.70999999999998,135.85,7.489195999999999,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,5.1160000000000005,183.017,138.75,136.53000000000003,7.405708000000001,138.0
0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,180.80000000000004,136.0,132.6,6.791399999999999,138.0
0.0,0.198,0.0,0.0,0.0,0.0,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5.010000000000001,181.09199999999998,135.99,132.894,6.916486000000001,138.0
0.0,0.196,0.0,0.0,0.0,0.0,0.196,0.196,0.196,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5.02,181.38400000000001,135.98,133.188,7.041572,138.0
0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,5.096,183.63799999999998,136.04500000000002,135.408,7.9364740000000005,138.0
0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.995,175.935,137.08499999999998,132.312,8.627808,138.0
0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,191.571,141.115,148.23800000000003,8.603189,138.0
0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.653,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005,195.114,142.10000000000002,151.81000000000003,8.604583,138.0
0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.064,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,198.104,142.76,154.91200000000003,8.589136,138.0
0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005000000000001,199.84,143.29,156.63800000000003,8.594417000000002,138.0
0.0,0.0,0.003,0.0,0.0,0.1,0.1,0.0,0.497,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.585000000000001,194.19400000000002,139.33499999999998,134.056,7.711488,138.0
0.0,0.0,0.006,0.0,0.0,0.1,0.1,0.0,0.494,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.569999999999999,194.188,139.17,133.91199999999998,7.694976,138.0
0.0,0.0,0.017,0.0,0.0,0.1,0.1,0.0,0.483,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.515000000000001,194.16600000000003,138.565,133.384,7.634431999999999,138.0
0.0,0.075,0.0,0.0,0.0,0.0,0.06,0.0,0.404,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479000000000001,190.491,138.31,133.127,7.3600520000000005,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333,3.33,194.805,149.85000000000002,169.83,8.09856,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,3.25,199.0,152.5,170.0,6.827500000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,3.25,201.0,157.5,175.0,7.1975,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,3.2,203.00000000000003,158.0,174.0,6.356000000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,185.00000000000003,136.0,128.60000000000002,7.7412,138.0
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,181.18,134.2,126.36000000000001,7.49824,138.0
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319999999999999,181.64000000000001,134.3,126.66,7.51112,138.0
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.359999999999999,182.10000000000002,134.4,126.96000000000001,7.524000000000001,138.0
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,182.56,134.5,127.26000000000002,7.53688,138.0
0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,5.188000000000001,175.27599999999998,136.71,130.51800000000003,8.310342,138.0
0.0,0.0,0.0,0.0,0.0,0.197,0.197,0.197,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,5.207000000000001,176.00900000000001,137.24,131.24200000000002,8.322613,138.0
0.0,0.0,0.0,0.0,0.0,0.195,0.195,0.195,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,5.2,175.864,137.085,131.313,8.293155,138.0
0.0,0.0,0.0,0.0,0.0,0.193,0.193,0.193,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,5.202999999999999,176.077,137.20000000000002,131.69,8.275697000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.000000000000001,164.6,136.0,128.60000000000002,8.1978,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,4.0,199.25,146.25,167.25,8.997499999999999,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.333,3.6630000000000003,196.47000000000003,146.52,168.16500000000002,9.13086,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,4.375,201.875,145.0,165.875,9.25375,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.375,3.625,196.625,147.5,168.625,8.741249999999999,138.0
0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,3.0000000000000004,177.8,141.0,142.4,6.681,138.0
0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571,187.665,135.56,130.083,6.60102,138.0
0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,5.558,187.651,135.595,130.31599999999997,6.5850599999999995,138.0
0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,5.527,187.816,135.82500000000002,131.101,6.544905999999999,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.200000000000001,174.6,138.0,137.4,7.4738,138.0
0.0,0.111,0.0,0.0,0.0,0.0,0.222,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.107,172.716,135.975,130.425,7.596618000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,4.4,206.20000000000002,149.0,167.60000000000002,10.998000000000001,138.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,4.8,206.4,146.0,164.6,10.594,138.0
0.0,0.0,0.0,0.026,0.0,0.237,0.237,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,6.185,184.786,135.68,129.665,8.333394,138.0
0.0,0.0,0.0,0.088,0.0,0.206,0.206,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,6.029999999999999,185.468,131.34,128.26999999999998,8.653872,138.0
0.0,0.077,0.0,0.0,0.0,0.288,0.192,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,6.127,185.142,136.305,130.725,7.616292,138.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,3.5,191.0,141.25,155.0,5.5725,138.0
0.0,0.211,0.0,0.0,0.0,0.0,0.211,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,4.851,185.886,136.58499999999998,133.52599999999998,6.929696,138.0
0.0,0.204,0.0,0.0,0.0,0.0,0.204,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,4.816000000000001,185.572,136.43,134.09199999999998,6.843144,138.0
